response_date,version,treated_session_id,document_group,reference,id,com_req_id,com_req_code,title_short,case_filed_id,last_update_date,status,title,type,session_id,committee_id
2022-06-03T12:23:59.637548+02:00,1.6,2021-2022,grunnlovsforslag,"Dokument 12:11 (2019-2020), Innst. 411 S (2021-2022)",80347,15534,innstilling_s,"Grunnlovsforslag om endringer av Grunnloven §§ 14, 50, 53 til 64, 71 og 72 (Valglovutvalgets forslag i NOU 2020: 6 Frie og hemmelige valg - ny valglov)",80347,2022-05-24T00:00:00,behandlet,"Grunnlovsforslag fra Dag Terje Andersen, Eva Kristin Hansen, Magne Rommetveit, Svein Harberg, Bente Stein Mathisen, Solveig Horne, Terje Breivik og Ulf Leirstein om endringer av Grunnloven §§ 14, 50, 53 til 64, 71 og 72 (Valglovutvalgets forslag i NOU 2020: 6 Frie og hemmelige valg - ny valglov)",alminneligsak,2019-2020,KONTROLL
2022-06-03T12:23:59.637548+02:00,1.6,2021-2022,grunnlovsforslag,"Dokument 12:13 (2019-2020), Innst. 411 S (2021-2022)",80331,15534,innstilling_s,"Grunnlovsforslag om endring i §§ 12, 50 og 61 (innføring av 16 års stemmerettsalder)",80331,2022-05-24T00:00:00,behandlet,"Grunnlovsforslag fra Freddy André Øvstegård, Mona Fagerås, Lars Haltbrekken, Kari Elisabeth Kaski og Solfrid Lerbrekk om endring i §§ 12, 50 og 61 (innføring av 16 års stemmerettsalder)",alminneligsak,2019-2020,KONTROLL
2022-06-03T12:23:59.637548+02:00,1.6,2021-2022,grunnlovsforslag,"Dokument 12:4 (2019-2020), Innst. 411 S (2021-2022)",80279,15534,innstilling_s,Grunnlovsforslag om endring i § 59 (sperregrense på fem prosent for utjevningsmandater),80279,2022-05-24T00:00:00,behandlet,Grunnlovsforslag fra Roy Steffensen om endring i § 59 (sperregrense på fem prosent for utjevningsmandater),alminneligsak,2019-2020,KONTROLL
2022-06-03T12:23:59.637548+02:00,1.6,2021-2022,grunnlovsforslag,"Dokument 12:16 (2019-2020), Innst. 411 S (2021-2022)",81211,15534,innstilling_s,Grunnlovsforslag om endring i § 59 (om lavere sperregrense for utjevningsmandater),81211,2022-05-24T00:00:00,behandlet,Grunnlovsforslag fra Bjørnar Moxnes om endring i § 59 (om lavere sperregrense for utjevningsmandater),alminneligsak,2019-2020,KONTROLL
2022-06-03T12:23:59.637548+02:00,1.6,2021-2022,grunnlovsforslag,"Dokument 12:26 (2019-2020), Innst. 411 S (2021-2022)",81222,15534,innstilling_s,"Grunnlovsforslag om endring i §§ 54, 68 og 121 (om å tillate nyvalg midt i en stortingsperiode)",81222,2022-05-24T00:00:00,behandlet,"Grunnlovsforslag fra Himanshu Gulati om endring i §§ 54, 68 og 121 (om å tillate nyvalg midt i en stortingsperiode)",alminneligsak,2019-2020,KONTROLL
2022-06-03T12:23:59.637548+02:00,1.6,2021-2022,grunnlovsforslag,"Dokument 12:27 (2019-2020), Innst. 410 S (2021-2022)",81223,15526,innstilling_s,Grunnlovsforslag om endring i §§ 25 og 26 (om forsvarsmakten og utenriksstyret),81223,2022-05-24T00:00:00,behandlet,"Grunnlovsforslag fra Anniken Huitfeldt, Martin Kolberg, Marianne Marthinsen, Jette F. Christensen, Trine Skei Grande, Terje Breivik og Geir Sigbjørn Toskedal om endring i §§ 25 og 26 (om forsvarsmakten og utenriksstyret)",alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:00.2469275+02:00,1.6,2021-2022,grunnlovsforslag,"Dokument 12:28 (2019-2020), Innst. 409 S (2021-2022)",81224,15538,innstilling_s,Grunnlovsforslag om endring i § 25 (om forbud mot atomvåpen på norsk jord),81224,2022-05-24T00:00:00,behandlet,"Grunnlovsforslag fra Petter Eide, Solfrid Lerbrekk, Kari Elisabeth Kaski, Audun Lysbakken, Karin Andersen, Lars Haltbrekken, Mona Fagerås og Nicholas Wilkinson om endring i § 25 (om forbud mot atomvåpen på norsk jord)",alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:00.2469275+02:00,1.6,2021-2022,grunnlovsforslag,"Dokument 12:22 (2019-2020), Innst. 410 S (2021-2022)",81218,15526,innstilling_s,Grunnlovsforslag om endring i § 25 (om mer åpenhet om norsk krigsdeltakelse i utlandet),81218,2022-05-24T00:00:00,behandlet,"Grunnlovsforslag fra Kari Elisabeth Kaski, Audun Lysbakken, Petter Eide, Lars Haltbrekken, Arne Nævra, Karin Andersen og Nicholas Wilkinson om endring i § 25 (om mer åpenhet om norsk krigsdeltakelse i utlandet)",alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:00.2469275+02:00,1.6,2021-2022,grunnlovsforslag,"Dokument 12:23 (2019-2020), Innst. 411 S (2021-2022)",81219,15534,innstilling_s,Grunnlovsforslag om endring i § 57 (om valgdistrikt),81219,2022-05-24T00:00:00,behandlet,Grunnlovsforslag fra Freddy André Øvstegård om endring i § 57 (om valgdistrikt),alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:00.2469275+02:00,1.6,2021-2022,grunnlovsforslag,"Dokument 12:38 (2019-2020), Innst. 302 S (2021-2022)",81236,15407,innstilling_s,"Grunnlovsforslag om endring i §§ 1, 3 til 9, 11 til 15, 17 til 32, 34 til 37, 39 til 41, 43 til 48, 62, 67 til 69, 74 til 82, 86 og 121 (om republikk)",81236,2022-05-10T00:00:00,behandlet,"Grunnlovsforslag fra Solfrid Lerbrekk, Kari Elisabeth Kaski, Torstein Tvedt Solberg, Anette Trettebergstuen, Åsmund Aukrust, Heidi Nordby Lunde, Sivert Bjørnstad, Jon Gunnes, Ketil Kjenseth og Trine Skei Grande om endring i §§ 1, 3 til 9, 11 til 15, 17 til 32, 34 til 37, 39 til 41, 43 til 48, 62, 67 til 69, 74 til 82, 86 og 121 (om republikk)",alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:00.2469275+02:00,1.6,2021-2022,grunnlovsforslag,"Dokument 12:20 (2019-2020), Innst. 281 S (2021-2022)",81215,15406,innstilling_s,Grunnlovsforslag om endring i §§ 17 og 49 (retting av språklige feil etter grunnlovsendringene i 2014),81215,2022-05-10T00:00:00,behandlet,"Grunnlovsforslag fra Eivind Smith, vedtatt til fremsettelse av Per Olaf Lundteigen, Michael Tetzschner og Nils T. Bjørke om endring i §§ 17 og 49 (retting av språklige feil etter grunnlovsendringene i 2014)",alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:01.3406816+02:00,1.6,2021-2022,grunnlovsforslag,"Dokument 12:18 (2019-2020), Innst. 411 S (2021-2022)",81213,15534,innstilling_s,Grunnlovsforslag om endring i § 14 (forbud mot å utnevne stortingsrepresentanter til statssekretærer),81213,2022-05-24T00:00:00,behandlet,Grunnlovsforslag fra Nils T. Bjørke og Per Olaf Lundteigen om endring i § 14 (forbud mot å utnevne stortingsrepresentanter til statssekretærer),alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:01.3406816+02:00,1.6,,grunnlovsforslag,,81958,-1,ikke_spesifisert,Grunnlovsforslag fremsatt på det 163. og 164. storting samt Norges grunnlov,81958,2021-10-21T00:00:00,behandlet,Grunnlovsforslag fremsatt på det 163. og 164. storting samt Norges grunnlov,alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:01.3406816+02:00,1.6,2020-2021,proposisjon,"Prop. 101 LS (2019-2020), Innst. 525 L (2020-2021), L-delen, Lovvedtak 137 (2020-2021)",79687,14973,innstilling_l,Endringer i jernbaneloven mv. (fjerde jernbanepakke) og samtykke til deltakelse i to beslutninger i EØS-komiteen om innlemmelse i EØS-avtalen av direktiv 2012/34/EU om et felles europeisk jernbaneområde og rettsaktene som utgjør fjerde jernbanepakke,79686,2021-05-25T00:00:00,behandlet,Endringer i jernbaneloven mv. (fjerde jernbanepakke) og samtykke til deltakelse i to beslutninger i EØS-komiteen om innlemmelse i EØS-avtalen av direktiv 2012/34/EU om et felles europeisk jernbaneområde og rettsaktene som utgjør fjerde jernbanepakke,lovsak,2019-2020,TRANSKOM
2022-06-03T12:24:01.3406816+02:00,1.6,2020-2021,proposisjon,"Prop. 101 LS (2019-2012), Innst. 526 S (2020-2021), S-delen",84178,14972,innstilling_s,Samtykke til deltakelse i to beslutninger i EØS-komiteen om innlemmelse i EØS-avtalen av direktiv 2012/34/EU om et felles europeisk jernbaneområde og rettsaktene som utgjør fjerde jernbanepakke,79686,2021-05-25T00:00:00,behandlet,Endringer i jernbaneloven mv. (fjerde jernbanepakke) og samtykke til deltakelse i to beslutninger i EØS-komiteen om innlemmelse i EØS-avtalen av direktiv 2012/34/EU om et felles europeisk jernbaneområde og rettsaktene som utgjør fjerde jernbanepakke,alminneligsak,2019-2020,TRANSKOM
2022-06-03T12:24:01.3406816+02:00,1.6,2020-2021,proposisjon,"Prop. 108 L (2019-2020), Innst. 253 L (2020-2021), Lovvedtak 89 (2020-2021)",79775,14701,innstilling_l,Lov om språk (språklova),79775,2021-02-25T00:00:00,behandlet,Lov om språk (språklova),lovsak,2019-2020,FAMKULT
2022-06-03T12:24:01.3406816+02:00,1.6,2020-2021,representantforslag,"Dokument 8:135 S (2019-2020), Innst. 270 S (2020-2021)",80283,14692,innstilling_s,Representantforslag om en norsk offentlig utredning om seksuell trakassering,80283,2021-02-23T00:00:00,behandlet,"Representantforslag fra stortingsrepresentantene Freddy André Øvstegård, Kari Elisabeth Kaski, Lars Haltbrekken, Mona Fagerås, Solfrid Lerbrekk og Katrine Boel Gregussen om en norsk offentlig utredning om seksuell trakassering",alminneligsak,2019-2020,FAMKULT
2022-06-03T12:24:02.0281903+02:00,1.6,2020-2021,representantforslag,"Dokument 8:137 S (2019-2020), Innst. 269 S (2020-2021)",80288,14693,innstilling_s,Representantforslag om barn som blir holdt mot sin vilje i utlandet,80288,2021-02-23T00:00:00,behandlet,"Representantforslag fra stortingsrepresentantene Himanshu Gulati, Christian Tybring-Gjedde, Solveig Horne, Per-Willy Amundsen, Jon Engen-Helgheim og Silje Hjemdal om barn som blir holdt mot sin vilje i utlandet",alminneligsak,2019-2020,FAMKULT
2022-06-03T12:24:02.0281903+02:00,1.6,2020-2021,representantforslag,"Dokument 8:129 S (2019-2020), Innst. 244 S (2020-2021)",80217,14662,innstilling_s,Representantforslag om etnisk profilering,80217,2021-02-16T00:00:00,behandlet,"Representantforslag fra stortingsrepresentantene Petter Eide, Freddy André Øvstegård, Nicholas Wilkinson og Karin Andersen om etnisk profilering",alminneligsak,2019-2020,JUSTIS
2022-06-03T12:24:02.0281903+02:00,1.6,2020-2021,representantforslag,"Dokument 8:130 S (2019-2020), Innst. 243 S (2020-2021)",80219,14666,innstilling_s,Representantforslag om kraftfull styrking av innsatsen overfor personar med alvorleg rus- og psykisk liding (ROP),80219,2021-02-16T00:00:00,behandlet,"Representantforslag frå stortingsrepresentantane Per Olaf Lundteigen, Geir Adelsten Iversen, Åslaug Sem-Jacobsen, Siv Mossleth og Kjersti Toppe om ei kraftfull styrking av innsatsen overfor personar med alvorleg rus- og psykisk liding (ROP)",alminneligsak,2019-2020,HELSEOMS
2022-06-03T12:24:02.0281903+02:00,1.6,2020-2021,redegjorelse,Innst. 248 S (2020-2021),77508,14674,innstilling_s,Redegjørelse av justis- og innvandringsministeren om bemannings- og beredskapssituasjonen i politiet,77508,2021-02-16T00:00:00,behandlet,Redegjørelse av justis- og innvandringsministeren om bemannings- og beredskapssituasjonen i politiet,alminneligsak,2019-2020,JUSTIS
2022-06-03T12:24:02.0281903+02:00,1.6,2020-2021,proposisjon,"Prop. 134 L (2019-2020), Innst. 245 L (2020-2021), Lovvedtak 74 (2020-2021)",80207,14667,innstilling_l,Endringer i statsborgerloven (tap av statsborgerskap av hensyn til grunnleggende nasjonale interesser),80207,2021-02-16T00:00:00,behandlet,Endringer i statsborgerloven (tap av statsborgerskap av hensyn til grunnleggende nasjonale interesser),lovsak,2019-2020,KOMMFORV
2022-06-03T12:24:02.0281903+02:00,1.6,2020-2021,melding,"Meld. St. 29 (2019-2020), Innst. 248 S (2020-2021)",78624,14674,innstilling_s,Politimeldingen - et politi for fremtiden,78624,2021-02-16T00:00:00,behandlet,Politimeldingen - et politi for fremtiden,alminneligsak,2019-2020,JUSTIS
2022-06-03T12:24:02.0281903+02:00,1.6,2020-2021,melding,"Meld. St. 31 (2019-2020), Innst. 246 S (2020-2021)",78634,14664,innstilling_s,"Samisk språk, kultur og samfunnsliv - Digitalisering",78634,2021-02-16T00:00:00,behandlet,"Samisk språk, kultur og samfunnsliv - Digitalisering",alminneligsak,2019-2020,KOMMFORV
2022-06-03T12:24:02.0281903+02:00,1.6,2020-2021,representantforslag,"Dokument 8:153 S (2019-2020), Innst. 212 S (2020-2021)",80328,14643,innstilling_s,Representantforslag om tiltak mot kvakksalveri og bedre prioritering av helseressurser,80328,2021-02-09T00:00:00,behandlet,"Representantforslag fra stortingsrepresentantene Ingvild Kjerkol, Lene Vågslid, Tore Hagebakken, Tuva Moflag, Tellef Inge Mørland, Hege Haukeland Liadal, Maria Aasen-Svensrud og Jan Bøhler om tiltak mot kvakksalveri og bedre prioritering av helseressurser",alminneligsak,2019-2020,HELSEOMS
2022-06-03T12:24:03.1219444+02:00,1.6,2020-2021,representantforslag,"Dokument 8:154 S (2019-2020), Innst. 213 S (2020-2021)",80329,14644,innstilling_s,Representantforslag om å stoppe privatisering og forhindre en todelt helsetjeneste,80329,2021-02-09T00:00:00,behandlet,"Representantforslag fra stortingsrepresentantene Jonas Gahr Støre, Ingvild Kjerkol, Tore Hagebakken, Tuva Moflag, Tellef Inge Mørland og Kari Henriksen om å stoppe privatisering og forhindre en todelt helsetjeneste",alminneligsak,2019-2020,HELSEOMS
2022-06-03T12:24:03.1219444+02:00,1.6,2020-2021,proposisjon,"Prop. 136 L (2019-2020), Innst. 214 L (2020-2021), Lovvedtak 69 (2020-2021)",80338,14645,innstilling_l,"Endringer i sivilbeskyttelsesloven (innhenting og behandling av opplysninger, gjennomføring av tjeneste, sanksjoner mv.)",80338,2021-02-09T00:00:00,behandlet,"Endringer i sivilbeskyttelsesloven (innhenting og behandling av opplysninger, gjennomføring av tjeneste, sanksjoner mv.)",lovsak,2019-2020,JUSTIS
2022-06-03T12:24:03.1219444+02:00,1.6,2020-2021,proposisjon,"Prop. 143 L (2019-2020), Innst. 215 L (2020-2021), Lovvedtak 70 (2020-2021)",81100,14640,innstilling_l,"Endringer i straffegjennomføringsloven mv. (omorganisering av kriminalomsorgen, bruk av pust- og bevegelsessensor i fengselsceller mv.)",81100,2021-02-09T00:00:00,behandlet,"Endringer i straffegjennomføringsloven mv. (omorganisering av kriminalomsorgen, bruk av pust- og bevegelsessensor i fengselsceller mv.)",lovsak,2019-2020,JUSTIS
2022-06-03T12:24:03.1219444+02:00,1.6,2020-2021,representantforslag,"Dokument 8:134 S (2019-2020), Innst. 209 S (2020-2021)",80274,14639,innstilling_s,Representantforslag om vask og renhold i kriminalomsorgen,80274,2021-02-09T00:00:00,behandlet,"Representantforslag fra stortingsrepresentantene Maria Aasen-Svensrud, Arild Grande og Lene Vågslid om vask og renhold i kriminalomsorgen",alminneligsak,2019-2020,JUSTIS
2022-06-03T12:24:03.1219444+02:00,1.6,2020-2021,representantforslag,"Dokument 8:136 S (2019-2020), Innst. 210 S (2020-2021)",80276,14642,innstilling_s,Representantforslag om å utvide barneomsorgsattesten,80276,2021-02-09T00:00:00,behandlet,"Representantforslag fra stortingsrepresentantene Freddy André Øvstegård, Karin Andersen, Petter Eide, Nicholas Wilkinson, Katrine Boel Gregussen og Mona Fagerås om å utvide barneomsorgsattesten",alminneligsak,2019-2020,JUSTIS
2022-06-03T12:24:03.1219444+02:00,1.6,2020-2021,representantforslag,"Dokument 8:146 S (2019-2020), Innst. 211 S (2020-2021)",80319,14641,innstilling_s,Representantforslag om vaksinasjonsprogram for voksne og risikogrupper for å minimere smitte og styrke folkehelsen,80319,2021-02-09T00:00:00,behandlet,"Representantforslag fra stortingsrepresentantene Nicholas Wilkinson, Karin Andersen og Lars Haltbrekken om et vaksinasjonsprogram for voksne og risikogrupper for å minimere smitte og styrke folkehelsen",alminneligsak,2019-2020,HELSEOMS
2022-06-03T12:24:03.1219444+02:00,1.6,2020-2021,representantforslag,"Dokument 8:147 S (2019-2020), Innst. 205 S (2020-2021)",80320,14629,innstilling_s,Representantforslag om en ny politikk for finansiering og dimensjonering av offentlige sykehus,80320,2021-02-02T00:00:00,behandlet,"Representantforslag fra stortingsrepresentantene Kjersti Toppe, Marit Knutsdatter Strand og Per Olaf Lundteigen om en ny politikk for finansiering og dimensjonering av offentlige sykehus",alminneligsak,2019-2020,HELSEOMS
2022-06-03T12:24:03.1219444+02:00,1.6,2020-2021,representantforslag,"Dokument 8:133 S (2019-2020), Innst. 192 S (2020-2021)",80260,14628,innstilling_s,Representantforslag om en nasjonal hørselsplan,80260,2021-02-02T00:00:00,behandlet,"Representantforslag fra stortingsrepresentantene Kjersti Toppe, Ingvild Kjerkol, Nicholas Wilkinson, Bjørnar Moxnes og Une Bastholm om en nasjonal hørselsplan",alminneligsak,2019-2020,HELSEOMS
2022-06-03T12:24:03.1219444+02:00,1.6,2020-2021,representantforslag,"Dokument 8:71 S (2019-2020), Innst. 148 S (2020-2021)",78807,14591,innstilling_s,Representantforslag om sikring av politiressurser til arbeid med voldtekt og vold i nære relasjoner,78807,2020-12-10T00:00:00,behandlet,"Representantforslag fra stortingsrepresentantene Petter Eide, Freddy André Øvstegård, Karin Andersen og Marius Meisfjord Jøsevold om sikring av politiressurser til arbeid med voldtekt og vold i nære relasjoner",alminneligsak,2019-2020,JUSTIS
2022-06-03T12:24:04.7313153+02:00,1.6,2020-2021,representantforslag,"Dokument 8:63 S (2019-2020), Innst. 164 S (2020-2021)",78716,14590,innstilling_s,Representantforslag om ratifikasjon av tillegg til Roma-vedtektene om straffeforfølgelse av folkerettsstridig angrepskrig og kriminalisering av folkerettsstridig angrepskrig i norsk straffelov,78716,2020-12-10T00:00:00,behandlet,Representantforslag fra stortingsrepresentant Bjørnar Moxnes om ratifikasjon av tillegg til Roma-vedtektene om straffeforfølgelse av folkerettsstridig angrepskrig og kriminalisering av folkerettsstridig angrepskrig i norsk straffelov,alminneligsak,2019-2020,JUSTIS
2022-06-03T12:24:04.7313153+02:00,1.6,2020-2021,melding,"Meld. St. 30 (2019-2020), Innst. 191 S (2020-2021)",79602,14618,innstilling_s,"En innovativ offentlig sektor - Kultur, ledelse og kompetanse",79602,2021-01-28T00:00:00,behandlet,"En innovativ offentlig sektor - Kultur, ledelse og kompetanse",alminneligsak,2019-2020,KOMMFORV
2022-06-03T12:24:04.7313153+02:00,1.6,2020-2021,melding,"Meld. St. 27 (2019-2020), Innst. 185 S (2020-2021)",80341,14615,innstilling_s,Daglegvare og konkurranse - kampen om kundane,80341,2021-01-21T00:00:00,behandlet,Daglegvare og konkurranse - kampen om kundane,alminneligsak,2019-2020,NÆRING
2022-06-03T12:24:04.7313153+02:00,1.6,2020-2021,proposisjon,"Prop. 137 L (2019-2020), Innst. 190 L (2020-2021), Lovvedtak 64 (2020-2021)",80342,14616,innstilling_l,Lov om endringar i deltakerloven og havressurslova (endringar i kvotesystemet),80342,2021-01-26T00:00:00,behandlet,Lov om endringar i deltakerloven og havressurslova (endringar i kvotesystemet),lovsak,2019-2020,NÆRING
2022-06-03T12:24:04.7313153+02:00,1.6,2020-2021,representantforslag,"Dokument 8:151 S (2019-2020), Innst. 186 S (2020-2021)",80324,14613,innstilling_s,Representantforslag om krav til samfunnshensyn i offentlige anskaffelser,80324,2021-01-21T00:00:00,behandlet,"Representantforslag fra stortingsrepresentantene Arild Grande, Rigmor Aasrud, Lise Christoffersen, Elise Bjørnebekk-Waagen, Terje Aasland og Åsunn Lyngedal om krav til samfunnshensyn i offentlige anskaffelser",alminneligsak,2019-2020,NÆRING
2022-06-03T12:24:04.7313153+02:00,1.6,2020-2021,representantforslag,"Dokument 8:152 S (2019-2020), Innst. 187 S (2020-2021)",80326,14614,innstilling_s,Representantforslag om opprydding av gruveforurensing i Folldal,80326,2021-01-21T00:00:00,behandlet,"Representantforslag fra stortingsrepresentantene Nils Kristen Sandtrøen, Else-May Norderhus, Terje Aasland, Tone Merete Sønsterud, Karin Andersen, Lars Haltbrekken og Arne Nævra om opprydding av gruveforurensing i Folldal",alminneligsak,2019-2020,NÆRING
2022-06-03T12:24:04.7313153+02:00,1.6,2020-2021,representantforslag,"Dokument 8:124 S (2019-2020), Innst. 69 S (2020-2021)",80181,14489,innstilling_s,Representantforslag om gjennomgang av planene for vernede vassdrag med mål om å legge til rette for økt verdiskaping gjennom utbygging av vannkraft,80181,2020-11-10T00:00:00,behandlet,"Representantforslag fra stortingsrepresentantene Helge André Njåstad, Jon Georg Dale og Terje Halleland om gjennomgang av planene for vernede vassdrag med mål om å legge til rette for økt verdiskaping gjennom utbygging av vannkraft",alminneligsak,2019-2020,ENERGI
2022-06-03T12:24:04.7313153+02:00,1.6,2020-2021,dokumentserien,"Dokument 3:7 (2019-2020), Innst. 177 S (2020-2021)",81195,14605,innstilling_s,Riksrevisjonens undersøking av om statlege barnevernsmyndigheiter sikrar det beste for barn i barnevernsinstitusjonar,81195,2020-12-15T00:00:00,behandlet,Riksrevisjonens undersøking av om statlege barnevernsmyndigheiter sikrar det beste for barn i barnevernsinstitusjonar,alminneligsak,2019-2020,KONTROLL
2022-06-03T12:24:04.7313153+02:00,1.6,2020-2021,melding,"Meld. St. 33 (2019-2020), Innst. 143 S (2020-2021)",81101,14604,innstilling_s,Langskip - fangst og lagring av CO2,81101,2020-12-15T00:00:00,behandlet,Langskip - fangst og lagring av CO2,alminneligsak,2019-2020,ENERGI
2022-06-03T12:24:04.7313153+02:00,1.6,2020-2021,representantforslag,"Dokument 8:132 S (2019-2020), Innst. 89 S (2020-2021)",80236,14564,innstilling_s,Representantforslag om tiltak mot sosial kontroll,80236,2020-12-01T00:00:00,behandlet,"Representantforslag fra stortingsrepresentantene Siri Gåsemyr Staalesen, Kari Henriksen, Torstein Tvedt Solberg, Masud Gharahkhani, Eirik Sivertsen og Stein Erik Lauvås om tiltak mot sosial kontroll",alminneligsak,2019-2020,KOMMFORV
2022-06-03T12:24:04.7313153+02:00,1.6,2020-2021,representantforslag,"Dokument 8:115 S (2019-2020), Innst. 147 S (2020-2021)",79989,14597,innstilling_s,Representantforslag om tiltak mot ungdoms- og gjengkriminalitet,79989,2020-12-11T00:00:00,behandlet,Representantforslag fra stortingsrepresentantene Per-Willy Amundsen og Kari Kjønaas Kjos om tiltak mot ungdoms- og gjengkriminalitet,alminneligsak,2019-2020,JUSTIS
2022-06-03T12:24:04.7313153+02:00,1.6,2020-2021,representantforslag,"Dokument 8:107 S (2019-2020), Innst. 42 S (2020-2021)",79818,14462,innstilling_s,Representantforslag om raskt å få bygget fagskolen for brann og beredskap i Tjeldsund,79818,2020-10-20T00:00:00,behandlet,"Representantforslag fra stortingsrepresentantene Åsunn Lyngedal, Lene Vågslid og Martin Henriksen om raskt å få bygget fagskolen for brann og beredskap i Tjeldsund",alminneligsak,2019-2020,JUSTIS
2022-06-03T12:24:04.7313153+02:00,1.6,2020-2021,proposisjon,"Prop. 101 LS (2019-2020), Innst. 182 S (2020-2021)",79686,14587,innstilling_s,Endringer i jernbaneloven mv. (fjerde jernbanepakke) og samtykke til deltakelse i to beslutninger i EØS-komiteen om innlemmelse i EØS-avtalen av direktiv 2012/34/EU om et felles europeisk jernbaneområde og rettsaktene som utgjør fjerde jernbanepakke,79686,2020-12-10T00:00:00,behandlet,Endringer i jernbaneloven mv. (fjerde jernbanepakke) og samtykke til deltakelse i to beslutninger i EØS-komiteen om innlemmelse i EØS-avtalen av direktiv 2012/34/EU om et felles europeisk jernbaneområde og rettsaktene som utgjør fjerde jernbanepakke,alminneligsak,2019-2020,TRANSKOM
2022-06-03T12:24:04.7313153+02:00,1.6,2020-2021,representantforslag,"Dokument 8:59 S (2019-2020), Innst. 152 S (2020-2021)",78686,14575,innstilling_s,Representantforslag om å reversere avgiftsøkninger på alkoholfrie drikkevarer og bevare arbeidsplasser i norsk næringsmiddelindustri og varehandel,78686,2020-12-08T00:00:00,behandlet,Representantforslag fra stortingsrepresentant Bjørnar Moxnes om å reversere avgiftsøkninger på alkoholfrie drikkevarer og bevare arbeidsplasser i norsk næringsmiddelindustri og varehandel,alminneligsak,2019-2020,FINANS
2022-06-03T12:24:04.7313153+02:00,1.6,2020-2021,representantforslag,"Dokument 8:125 S (2019-2020), Innst. 151 S (2020-2021)",80182,14576,innstilling_s,Representantforslag om å endre vannkraftbeskatningen for å få flere lønnsomme investeringer,80182,2020-12-08T00:00:00,behandlet,"Representantforslag fra stortingsrepresentantene Helge André Njåstad, Jon Georg Dale og Terje Halleland om å endre vannkraftbeskatningen for å få flere lønnsomme investeringer",alminneligsak,2019-2020,FINANS
2022-06-03T12:24:04.7313153+02:00,1.6,,ikke_spesifisert,,80949,-1,ikke_spesifisert,Saker som Stortinget ikke har behandlet i sesjonen 2019-2020,80949,2020-12-14T00:00:00,behandlet,Saker som Stortinget ikke har behandlet i sesjonen 2019-2020,alminneligsak,2019-2020,NA
2022-06-03T12:24:04.7313153+02:00,1.6,2020-2021,representantforslag,"Dokument 8:141 L (2019-2020), Innst. 71 L (2020-2021)",80308,14570,innstilling_l,Representantforslag om endringer i samordningsloven slik at samordningsfellen oppheves,80308,2020-12-03T00:00:00,behandlet,"Representantforslag fra stortingsrepresentantene Per Olaf Lundteigen, Sigbjørn Gjelsvik, Kjersti Toppe og Trygve Slagsvold Vedum om endringer i samordningsloven slik at samordningsfellen oppheves",lovsak,2019-2020,ARBSOS
2022-06-03T12:24:04.7313153+02:00,1.6,2020-2021,representantforslag,"Dokument 8:126 S (2019-2020), Innst. 86 S (2020-2021)",80198,14569,innstilling_s,Representantforslag om sikring av inntektsgrunnlaget for hestesporten i Norge,80198,2020-12-03T00:00:00,behandlet,"Representantforslag fra stortingsrepresentantene Himanshu Gulati, Silje Hjemdal, Bård Hoksrud, Morten Ørsal Johansen, Terje Halleland, Erlend Wiborg og Roy Steffensen om sikring av inntektsgrunnlaget for hestesporten i Norge",alminneligsak,2019-2020,FAMKULT
2022-06-03T12:24:04.7313153+02:00,1.6,2020-2021,representantforslag,"Dokument 8:128 S (2019-2020), Innst. 139 S (2020-2021)",80221,14545,innstilling_s,Representantforslag om sikring av lokalt tilstedeværende politi i Oslo,80221,2020-12-01T00:00:00,behandlet,"Representantforslag fra stortingsrepresentantene Petter Eide, Kari Elisabeth Kaski og Nicholas Wilkinson om sikring av lokalt tilstedeværende politi i Oslo",alminneligsak,2019-2020,JUSTIS
2022-06-03T12:24:04.7313153+02:00,1.6,2020-2021,representantforslag,"Dokument 8:144 S (2019-2020), Innst. 144 S (2020-2021)",80306,14568,innstilling_s,Representantforslag om å styrke norsk intensivkapasitet,80306,2020-12-03T00:00:00,behandlet,"Representantforslag fra stortingsrepresentantene Ingvild Kjerkol, Tellef Inge Mørland, Hege Haukeland Liadal, Tuva Moflag og Tore Hagebakken om å styrke norsk intensivkapasitet",alminneligsak,2019-2020,HELSEOMS
2022-06-03T12:24:04.7313153+02:00,1.6,2020-2021,redegjorelse,Innst. 146 S (2020-2021),80090,14567,innstilling_s,Redegjørelse av olje- og energiministeren om Equinor ASAs virksomhet i USA og statens eieroppfølging,80090,2020-12-03T00:00:00,behandlet,Redegjørelse av olje- og energiministeren om Equinor ASAs virksomhet i USA og statens eieroppfølging,alminneligsak,2019-2020,ENERGI
